Gene,logFC,pvalue
TUBB8B,0.10803208424801183,0.10444885894446788
SCUBE1,0.10340390214695844,0.10486468578631185
ANXA9,-0.08420234805328847,0.10576765588395923
DLGAP5,-0.10287838169725175,0.10596756477265122
TNNI3,-0.11013618027026559,0.10639091608698256
PCSK2,0.11447338959189303,0.10663588024539505
MAGEC1,0.10762214185097917,0.10668743642033256
C1orf189,0.10604946185050972,0.10696201934252567
AGBL4,0.09366333550919395,0.10775174203305041
H4-16,-0.10567382324662827,0.10776636678899026
IL36RN,0.0859038606977669,0.10776812106714018
ST8SIA5,0.10769977181955022,0.10887934613643858
PRSS41,0.08196810566328783,0.10908558403949752
TRIM36,-0.11351287030648535,0.1091024731634869
CTNND2,0.09947392855025096,0.10953146948970303
FTHL17,-0.043399594518674284,0.10962319158538203
HSPA6,0.10349607893858774,0.10973359223001597
PGGHG,0.1114165707883212,0.10987055048248419
AZU1,-0.10158100975315457,0.11014936305613857
LEFTY1,0.10379784103736556,0.11032743049750726
GSDMB,0.1116734284149781,0.11048012957970552
AC015802.6,0.10512753629479597,0.11073594686858093
H2BC4,-0.10586719415707282,0.11098236719066693
PAK6,0.11183534951039759,0.11101925078022216
SEPTIN12,0.10432959193301379,0.11125885013001542
HCN1,0.10600122129328633,0.11128851204646119
RPS6KA6,0.10614327923075256,0.1113501389259091
EPN3,-0.09489970663093714,0.11149440002867488
RBFOX3,0.09699019172143122,0.11333034701017922
ZIC5,0.09139113127950448,0.11359887769495271
B3GNT4,0.09449566181139127,0.11366145618259328
RNF157,0.10252524021541896,0.11386494022949524
RP1,0.1019623343156329,0.11412741434224113
ZNF572,0.10682304762326286,0.11422459811198234
CALCA,0.09172241938681032,0.11430746712204003
STRC,0.10745164692554175,0.11510488867314118
CFAP94,0.08178484253061524,0.1156258437050741
TRPV5,0.1093192951602388,0.11571554658480629
CLPSL2,0.10166448529493263,0.11664863836482452
S100P,0.1026932369435959,0.11685717044686457
H4C12,-0.1058738222089866,0.11703479086625262
PLA2G10,0.09944647436649057,0.11726995160753739
DOCK3,0.09751452384517678,0.11811870633932582
NME5,0.09476062676734032,0.11845625945768642
SERPINB3,0.06189113295970983,0.11883964713380252
PLPPR3,-0.09202988530903339,0.11931405785133929
IL20,0.09734832291127365,0.11964136348970773
SRARP,0.07455829070526038,0.12078220667109776
OGDHL,0.09732056592770211,0.12113673580343683
INHA,-0.10511040366572555,0.12204042903298803
H3Y1,-0.10878013967831926,0.12206369587168894
NEU4,0.10875847500855199,0.12287447849687119
LY6G6C,0.10581097694773761,0.12293897793100138
IQGAP3,-0.09721485054184337,0.1231574756105594
PCLO,0.0922036979485709,0.12337082556754721
RAB11FIP1,0.10137014058820552,0.12428262884530415
PNMA6E,0.06435230335926867,0.12446585471492785
NPPC,0.10226027404054328,0.1253081774901181
VIL1,-0.10356158353257328,0.12547709005716445
PHACTR3,0.1024364920971778,0.12637284709445457
CTNNA2,0.10345715715754032,0.1271552446017681
SNTN,0.09435348701823992,0.12784893578941578
EXO1,-0.0951630006265341,0.12808471997331042
CEL,0.10067037632460323,0.12888257116848256
CDX2,0.06468352166733651,0.12979240549855678
OLFM3,-0.09654736619205258,0.13042847048164175
POU5F2,0.10032360391957579,0.13063172853770863
TMEM270,-0.10130605115932828,0.1311683295887297
THPO,0.09424763339982253,0.13125960374340287
APOBEC4,0.10530556672765823,0.13142040752477796
TREML4,0.09524457466451303,0.13163445218075734
TLCD4,0.10323965142537563,0.13223130485486467
GATA5,0.1032137359315919,0.13261893306311692
RNF223,-0.09140794192992467,0.13269695462544367
NETO1,0.10239425967328775,0.1336441796741345
PAQR6,0.09770055188572374,0.1337151404385762
DMBX1,0.09986861859542882,0.13524016928984173
ENPP1,0.07565367397922296,0.13529209004817297
CERKL,0.09855443585699361,0.13550040858472234
H2AC8,-0.10341363262794125,0.13559065912605567
CECR2,0.105010357196173,0.13609148675460667
MAG,-0.08693058534070061,0.13621750203829674
PRR15,-0.05228936677643864,0.13803664287085068
APOA1,0.1048666795574015,0.1387161185789094
TLX1,-0.07704180678601177,0.13933033067818754
CDH7,-0.1008941778856839,0.14030666340166947
SLC44A4,0.054951302674733804,0.14101316309972506
CEACAM6,0.08917091810334005,0.14168755386696222
CACNG4,0.08065211906519823,0.14269322113400476
SYNPO2L,-0.10573006163909003,0.14448795688198823
CLVS2,0.10164854121463959,0.14494303697074795
BRDT,-0.10121743449058405,0.14515142972340134
BSN,-0.09939267197499074,0.1455914589553456
USP9Y,-0.1056123488580245,0.14659137529846708
KCNE4,0.09350784824264671,0.14760874888300754
ATRNL1,0.09789382626443685,0.14761356691008215
SEMA3B,-0.08599238036361456,0.14782521932547155
SH3BGR,0.09363122755138702,0.1483404056678382
UGT2B10,0.09928099526652853,0.14926216226725847
BPIFB6,-0.101647655018617,0.1499984735410592
CST5,-0.10013014476719809,0.1503129951266214
SOX2,0.09722625799033055,0.1527252348968311
SYTL4,0.08521789470066776,0.15274438044912708
SNAP25,0.1043430230912336,0.1534317967838763
TTK,-0.08478566105276664,0.153716307175506
PROZ,0.09618323289848499,0.15592915024785145
LRRC53,-0.10578623192282471,0.15707069419027667
GSTM1,0.09722443380550308,0.15819836078464922
RRM2,-0.09383488497516013,0.15877040126107148
FAM72A,-0.08951310853531677,0.15918577174410947
CASP14,0.08729480508558161,0.15968742404164915
TEKT5,0.08431096893183707,0.15973822522705633
ATOH7,0.07321046686686355,0.16023573362052984
SFN,0.08091549298674862,0.1605716151848044
DYNLRB2,-0.06322076183601122,0.1613205383528055
C1QL3,0.09530285187357813,0.16206458041876676
DMP1,-0.0949315355922768,0.16381291206032436
NGB,0.08757106287367787,0.1652785756209653
SYTL2,0.07865996092998825,0.16558697786151386
GPR158,0.08916253817349382,0.1665047235402715
USP41,0.09477355969752341,0.16654033161061654
ASTL,0.09350351289472894,0.1665479766180499
PPP1R14D,-0.08858369372808947,0.16686434679148493
CACNA1F,0.09436177433085295,0.16779315459239055
IGFBP2,-0.07696389810726598,0.16831524491248392
GATD3A,-0.09182765804751541,0.16954478005702353
HOXB13,0.09284589227398975,0.16957628721345167
RBFOX1,0.09419078886583605,0.17137293412354096
NOX5,-0.0935300199481048,0.17145476361865516
SERF1A,0.09259525814541772,0.17259551293866462
GLIPR1L2,0.0841921796330056,0.1730962321990215
MS4A15,0.09143567836922474,0.1738777565868976
PYY,-0.09084951603362137,0.17525229346400997
THSD4,-0.0623778201456795,0.17688665142652443
MCHR1,0.0942762368260891,0.1770880423427536
DRC7,0.09463900473456481,0.17747548965414375
TBX3,0.07759493663157879,0.1778935526508353
DDX3Y,-0.09718938106584424,0.17833212883484148
H2BC3,-0.08676806704682481,0.17839493024476694
MSMB,-0.09052460053466474,0.17901693301931168
TTR,0.09556453790020428,0.17930497295091818
PREX1,0.07652858818974526,0.17987006271350583
PSG9,0.08939724274973271,0.18145001682854064
GRM8,-0.08613825401043085,0.18169641064179087
CDH18,0.09333327828919881,0.183470007818068
NKX6-3,0.08079593613913666,0.18518107163479522
VWA7,-0.09097147719723489,0.1868469111571102
SYDE2,0.08345469771652685,0.1874755149855468
CHGB,0.10022248958906214,0.18808341019766928
CBLC,0.08237449199839232,0.18836664248540982
SFTPA1,0.09208728816668012,0.18888076692345218
EFNA3,0.08655091488998078,0.1895198502422822
EFCAB12,0.07444786817169213,0.1902808774096924
CLSTN2,0.06727337298675368,0.1905129814844708
ASIC3,-0.08820285083623458,0.19087619123903382
ADGRG7,0.08261895727158501,0.19216909579829297
JPH1,-0.08937319854117641,0.19238724392213802
UNC93A,0.06893799906325246,0.19354491184559197
TTC36,-0.06736905091852413,0.19452399576189403
TBC1D3D,-0.0892251187174967,0.19454991061206642
WDR17,0.08939791201608657,0.19495712341915622
XKR7,-0.0960178009400615,0.19554915558161273
C1orf158,0.09067357442662238,0.1972005569732046
DQX1,-0.08747196638978708,0.19726664734527252
SPDYC,-0.0891640358421029,0.19934557805485834
KLHL11,0.08468734087060611,0.19953847453564938
FAM83D,-0.08094620831459884,0.2011920094768342
PTPRN2,0.08573631598695422,0.2044087592048971
SRMS,-0.05903169455736995,0.20597897019719272
CTAGE9,0.08446600133017065,0.2071455242932303
HAL,0.08906200609770917,0.20794979541479935
SDR9C7,0.07728545345003288,0.20827526588463455
LDLRAD1,-0.07071345731797096,0.20882025617455197
GAL3ST2,0.08699405847598385,0.2097989115870549
ERICH2,0.07666054107563924,0.20997547028102684
NELL2,0.08640782861148982,0.21033282033903852
HTN1,0.028005277923301958,0.21113208608943534
TUBA3E,-0.0782929637372198,0.21142974995274275
ADARB2,0.08231032560724183,0.2138887848924494
KCNC1,-0.08757626870333544,0.21395269728943792
CDHR5,0.08314596589839854,0.2159188878054708
TBC1D3E,-0.08079582527157991,0.21627148349367142
VRTN,0.04020486637013526,0.21647031145157053
KLHL1,-0.0918994774477548,0.21683305970784775
TCF24,-0.084783413108135,0.2170235389159477
BCAS1,-0.05664063965561017,0.217558981612809
PLA2G2F,0.07600825923639296,0.21939048179655712
ZNF552,0.06044002499049278,0.22437874305907302
PODXL2,-0.08460809786881526,0.22495927731846665
CNTD1,-0.07460754066191927,0.22587181440519338
F12,-0.08213815131650007,0.22609611369576785
VWC2L,-0.08401700219071621,0.227144953879642
NXPH3,-0.07339812110548286,0.22763781395493213
ADORA1,0.08163067478162289,0.2281895198036905
CRISP1,0.08414267672286814,0.22827501411051573
AMBP,0.07394766665740937,0.2288331514225898
DLX1,0.08346114415389828,0.23150018715751594
AQP6,-0.0767595446658122,0.23376098539729137
SYT5,-0.0845153546497392,0.23392520833333283
TMPRSS4,0.0803318768109365,0.23561519712991444
KRT13,0.08058391034462326,0.23693127777116305
LRP8,0.06993336138385914,0.23818230556106845
NEUROG3,0.08573555898825144,0.23829942107803964
DMC1,0.07614340927072448,0.23897289692629708
RGS9BP,0.07710685237704751,0.23905857690862573
AZGP1,0.06189047500583908,0.23968119443829755
CFAP77,0.080504291240552,0.24001898105455394
MISP,-0.05571977287679447,0.24005431133967783
ZBBX,0.08095034183797717,0.24131179643430412
GALNTL6,0.06829013409653517,0.2420067947909622
C12orf56,-0.07180247093870032,0.242716488538236
MUC21,0.0789625708889895,0.24403160250841036
GSTA2,-0.06975665082363508,0.24491549016248934
COX6A2,-0.07961231636066408,0.24651947622975967
PPP4R4,0.08009323811268165,0.24903687291172966
CES4A,0.07996046871124765,0.2491092259719598
KHDC1,0.07542011395233929,0.25004863695009355
AMDHD1,0.07570748291677137,0.25143706572229657
TRPS1,-0.07278183486485999,0.25144211354356616
CCNB3,-0.0702765692246657,0.2515567547685253
CACNB2,0.08112561707167265,0.25243112932157563
FOXA2,-0.06108406641725629,0.2533766681926697
HOGA1,-0.0707360342841937,0.25423603158875724
SERPINA5,-0.06845498273126865,0.2554051985750695
ITIH6,-0.05765698825382576,0.2557096225209742
ROBO2,0.07489067147108064,0.2559838915826535
REEP1,0.059207788158040286,0.2561878555042341
CCNE2,-0.07518797884559429,0.2568999034755368
CAMK2B,-0.07438833955578611,0.2581017145571347
ZNF730,0.07280268922294045,0.2584460498147451
PRPH,0.07510592059975127,0.25849261613246205
PRDM13,0.031371843839606894,0.2606948189441162
ADH7,0.07648040234183755,0.26157928892741256
CDHR3,-0.08148705093491818,0.2620259775636772
ABHD12B,0.07706533002065682,0.2626971485515306
VAX2,0.07315076189653287,0.2642898548314
HMX3,0.07588998433039346,0.26503961390109065
ONECUT1,0.07506410972253216,0.26516982655010346
CERS6,0.06685814859586436,0.2666128755280989
GLRB,-0.07340218789291805,0.2672205170655015
RND2,-0.07194713392614932,0.26796327769261097
INSM1,-0.07982480241255471,0.26796994515840544
C2orf50,0.07568666616356626,0.26811159380210314
PPP1R36,-0.07467303409792116,0.26841934165755926
KCNQ2,-0.0725097836076508,0.2721136107693578
H2BC18,-0.07579837385832303,0.2731679644068854
CYP4F2,0.07540677364159333,0.2733821201700571
WNT9A,0.0653574025230105,0.273583251084806
AGT,0.07190312215969198,0.274733217159031
TMEM151A,-0.07357272866003164,0.2752285954503627
RALYL,0.07083671922913459,0.2772387598430813
KIRREL2,0.06740221279474892,0.2795784921352862
FAM178B,-0.07177141827261947,0.27959803088464275
AL049839.2,0.07072572906914085,0.27993663917298495
FGF21,-0.03500471747185746,0.2813406808478948
MYB,-0.046798920135387556,0.2836902676235188
MORN5,0.07449293879422308,0.2842784997944703
FAM72C,-0.06514701869357517,0.2843913252985546
ATP6V1B1,0.07448600200104243,0.28487887172250353
SULT1A2,-0.06665351936573666,0.28580185177899725
MED12L,0.07113366152939268,0.2867363077257084
CELSR3,-0.07377273180171381,0.2910400678324771
MAGEA11,-0.06459739563413193,0.2910520463671207
STC1,-0.07391505926846031,0.29243595236621456
SPRR1A,0.06414421675431213,0.29291666843394204
LRRTM3,0.06834378551989889,0.293251482518423
HSPB8,-0.07029964082242995,0.2953051909312906
TACR3,0.0715690290870858,0.29551589302709175
NSG2,-0.07286417768204784,0.2956866736772669
RBM24,0.06991061069656954,0.2964021261884883
FAM163A,0.06528815685269633,0.29652879688375816
KREMEN2,-0.07126453247115713,0.2965756247333991
LKAAEAR1,-0.07158302302749327,0.29776370352543924
TNNC1,0.06410602556721975,0.2981354488789436
TUBB4A,0.06273193982169226,0.3000988689858419
PRR15L,0.049939749850277965,0.30071506060053277
SOX3,-0.07374448469768641,0.30081906710078177
TSPAN1,-0.05176532242624432,0.30105585915244454
LMX1B,-0.04585256377026786,0.3020007912766452
C1orf105,-0.05677034593178697,0.30233172457811375
UGT2B4,-0.07372631300631718,0.3049372899847221
PLA2G4F,-0.049507275538767326,0.3055344677000607
TBR1,-0.056979838486318074,0.30583086842936774
CIB4,0.06018963864861497,0.30610847542035613
H1-6,-0.0698956629725698,0.30684014135117044
SCX,-0.06758085950924543,0.306841185723185
UGCG,0.06180468068593545,0.3100629832634805
CR589904.2,0.06921463216050151,0.3105909321293361
BCAM,0.05030448308351765,0.3111971906407865
PRAME,0.06440820167247788,0.3114539686570753
CTAG2,0.05888494947842797,0.3115907156660374
UGT3A1,-0.07178073531611584,0.3118401745746164
GRIN2C,-0.06948566629306901,0.3121769227408473
LFNG,-0.05836192654977315,0.3128328526473114
SLC8A2,-0.07191939318594061,0.31516928749519546
KCNJ11,-0.04353492247100543,0.3167040645126515
SERPINA12,0.06730499126309863,0.3170772616035403
H3C6,0.06896595599479607,0.31751608673660714
RIMKLA,0.0660705523171204,0.3189474719691247
SLC22A25,-0.06986366395076568,0.3199161574656523
CFAP99,-0.04797862814253434,0.3200365465150189
PRAC2,0.06123257885327045,0.32147626301559107
LMTK3,-0.060474363582770724,0.32228828538982907
ACOX2,0.05661038543119851,0.3228701259856206
KRT24,-0.06909549954205738,0.3257508337787446
APOF,0.06140535023129842,0.32742296538985466
CBSL,-0.062482913912724536,0.3277825797635451
ANKRD62,0.06189840467153643,0.32898745113605704
CA12,-0.04051326791162824,0.3293850611059665
CCK,0.0564190748915305,0.32978666688965647
AC007040.2,0.05984736895523135,0.330247857889029
PBOV1,-0.06460731749722545,0.3310689538726334
CNGB3,0.06492830804825989,0.3320056508788513
CCDC177,0.06372269272277448,0.332240535054508
ALG1L,-0.06816314214185001,0.33238759906492366
FAM111B,-0.06403701145480842,0.33301148656728075
SLC22A10,-0.0657966773183383,0.3346364888275346
SLIT1,-0.07212506570466554,0.3349893669149984
EPHA10,-0.056190210686748066,0.335221154348966
SCGN,0.06540983551629102,0.3356585232630987
APOBEC3B,0.055932196472101556,0.3357389734815403
ASIC2,0.06832785214228694,0.33729819817692563
SMPD3,0.05795102398477556,0.3374393654746522
PPFIA4,-0.06563122692573069,0.3383514840905605
RIMS4,-0.059970513617124466,0.3388432314527401
KRT20,0.06306280488172976,0.339294044292149
CCDC170,-0.0449715144773431,0.3398930098003295
PPP1R42,0.06446342534558389,0.34028134238622487
EVL,0.05778841104636134,0.34043447483819617
AMER2,0.05998335534963749,0.3406414472631898
CA11,0.06754295769523386,0.34358283496462827
OPRD1,0.06463441544273484,0.34374772348235266
MYOT,0.06733117455263707,0.34378660240543135
HUS1B,0.06946103322052768,0.34468294443130115
SPATC1L,0.06037764017833099,0.3452085052914756
SPACA4,0.061324501929494735,0.3462737758040657
NPIPA3,0.06277162165956725,0.34802532982065476
THNSL2,0.0650548294726921,0.34842326851711236
CCDC154,0.06131576721865306,0.34842700694509926
GPR22,0.060755594139075844,0.3492342725033372
FBXL16,-0.05553713697946444,0.35030122338852143
FBXO15,-0.05501571792435578,0.35061070084123774
WDR93,0.05642761531727605,0.3521657366081572
GDAP1L1,-0.06245053693717187,0.35490431741937756
PERCC1,0.05686077803040537,0.3561134351728722
PAEP,0.05923028600206489,0.35622102452433735
MAPT,0.04779201048042697,0.35702850072554304
CCDC60,0.06269306818587062,0.3574493791361986
ADCY1,0.05854183311347522,0.3629206488528337
VSX1,0.06253037356193886,0.36325724764890144
ARHGDIG,-0.05862937448214051,0.36345838991430424
KCNU1,-0.06457545752757615,0.364579063590339
CLDN9,0.054343378515287866,0.36525718817269354
ARNT2,0.05835478919726718,0.365442206901291
NPIPB2,0.061297700225789294,0.36723074788591975
KRTAP5-1,0.059998891434056886,0.3676479695203268
TPRG1,-0.05584299048867905,0.36825594980977255
RIIAD1,-0.052654671425304445,0.37004739517835705
HGFAC,0.060782163426196446,0.3703909493219987
FAM72B,-0.05470274248729115,0.37124971748879615
SOHLH1,-0.05794895365250593,0.3712729292517586
TGM4,0.06388388237604173,0.3723860909020646
ANKS1B,-0.05254183001544918,0.3736786125060486
GRIK3,0.05190648521975397,0.374468268030793
TTLL6,-0.061072871446844375,0.375604209547121
PNPLA5,0.04904903775440306,0.37736642072018556
CNFN,0.058886543610488486,0.37741654116578655
SPDEF,-0.023904425858064182,0.37989025162005663
DNALI1,-0.03933427600305872,0.3813385819955728
SLC35D3,0.06046731266539905,0.382111799074808
ANKRD31,0.05982863723339753,0.383015681750633
CACNA1H,-0.05597839825550113,0.3840199764137277
SCNN1G,-0.061355152008092266,0.3848781204266454
LYPD6B,-0.0526911670432072,0.38618701612895834
SLC28A1,-0.048478165244096566,0.3869589662195572
CHST1,0.058063739881432486,0.38809189232334623
HSPA4L,0.05659867106348167,0.39048661789250366
GIPR,0.05094622534408014,0.3917742136377346
RSPH1,0.04693379669005404,0.39307843049998753
CHRNA2,0.061025108712964266,0.39367332007908384
MEIG1,-0.04641743380250005,0.39370471297979753
PRSS2,0.05844901634803314,0.39412538823121807
FAM95C,0.05762654494703742,0.39440815115886313
SYN1,0.06076945447602271,0.3964539293960328
HTR2C,0.05236696342390562,0.39910041745459784
SAXO2,0.05275914599548781,0.3991735107802877
PAH,-0.057828539587796185,0.3999622786087207
PAX2,0.05233203320670338,0.402837415479092
